Time, IP-address, port, IP-address, port, num, rand, bytes, Throughput
20220705193306,192.168.1.2,35336,192.168.1.3,5001,1,214.0-215.0,160200788,1281606304
20220705193307,192.168.1.2,35336,192.168.1.3,5001,1,215.0-216.0,134255028,1074040224
20220705193308,192.168.1.2,35336,192.168.1.3,5001,1,216.0-217.0,164283444,1314267552
20220705193309,192.168.1.2,35336,192.168.1.3,5001,1,217.0-218.0,155113148,1240905184
20220705193310,192.168.1.2,35336,192.168.1.3,5001,1,218.0-219.0,147547916,1180383328
20220705193311,192.168.1.2,35336,192.168.1.3,5001,1,219.0-220.0,173118504,1384948032
20220705193312,192.168.1.2,35336,192.168.1.3,5001,1,220.0-221.0,152268864,1218150912
20220705193313,192.168.1.2,35336,192.168.1.3,5001,1,221.0-222.0,224786488,1798291904
20220705193314,192.168.1.2,35336,192.168.1.3,5001,1,222.0-223.0,170222104,1361776832
20220705193315,192.168.1.2,35336,192.168.1.3,5001,1,223.0-224.0,206061696,1648493568
20220705193316,192.168.1.2,35336,192.168.1.3,5001,1,224.0-225.0,207270136,1658161088
20220705193317,192.168.1.2,35336,192.168.1.3,5001,1,225.0-226.0,215479408,1723835264
20220705193318,192.168.1.2,35336,192.168.1.3,5001,1,226.0-227.0,165344516,1322756128
20220705193319,192.168.1.2,35336,192.168.1.3,5001,1,227.0-228.0,221599988,1772799904
20220705193320,192.168.1.2,35336,192.168.1.3,5001,1,228.0-229.0,188965276,1511722208
20220705193321,192.168.1.2,35336,192.168.1.3,5001,1,229.0-230.0,213307108,1706456864
20220705193322,192.168.1.2,35336,192.168.1.3,5001,1,230.0-231.0,204633088,1637064704
20220705193323,192.168.1.2,35336,192.168.1.3,5001,1,231.0-232.0,146086516,1168692128
20220705193324,192.168.1.2,35336,192.168.1.3,5001,1,232.0-233.0,172636528,1381092224
20220705193325,192.168.1.2,35336,192.168.1.3,5001,1,233.0-234.0,193073988,1544591904
20220705193326,192.168.1.2,35336,192.168.1.3,5001,1,234.0-235.0,197710304,1581682432
20220705193327,192.168.1.2,35336,192.168.1.3,5001,1,235.0-236.0,213678500,1709428000
20220705193328,192.168.1.2,35336,192.168.1.3,5001,1,236.0-237.0,203906480,1631251840
20220705193329,192.168.1.2,35336,192.168.1.3,5001,1,237.0-238.0,204858612,1638868896
20220705193330,192.168.1.2,35336,192.168.1.3,5001,1,238.0-239.0,203045408,1624363264
20220705193331,192.168.1.2,35336,192.168.1.3,5001,1,239.0-240.0,206483608,1651868864
20220705193332,192.168.1.2,35336,192.168.1.3,5001,1,240.0-241.0,216860188,1734881504
20220705193333,192.168.1.2,35336,192.168.1.3,5001,1,241.0-242.0,216139896,1729119168
20220705193334,192.168.1.2,35336,192.168.1.3,5001,1,242.0-243.0,202175268,1617402144
20220705193335,192.168.1.2,35336,192.168.1.3,5001,1,243.0-244.0,187847720,1502781760
20220705193336,192.168.1.2,35336,192.168.1.3,5001,1,244.0-245.0,152333392,1218667136
20220705193337,192.168.1.2,35336,192.168.1.3,5001,1,245.0-246.0,220381900,1763055200
20220705193338,192.168.1.2,35336,192.168.1.3,5001,1,246.0-247.0,224998696,1799989568
20220705193339,192.168.1.2,35336,192.168.1.3,5001,1,247.0-248.0,214577844,1716622752
20220705193340,192.168.1.2,35336,192.168.1.3,5001,1,248.0-249.0,228673644,1829389152
